"sbd","toan","ngu_van","ngoai_ngu","vat_li","hoa_hoc","sinh_hoc","lich_su","dia_li","gdcd","ma_ngoai_ngu"
3024084,6,6,3.2,NA,NA,NA,6,8.25,7.75,"Cantonese"
3024103,7.8,8.25,9,NA,NA,NA,NA,NA,NA,"Cantonese"
3024164,8.2,9.5,9.6,NA,NA,NA,9.25,9,10,"Cantonese"
3024392,7,8.25,5.8,NA,NA,NA,6.5,7.5,9.5,"Cantonese"
3024449,7.2,8.5,9,NA,NA,NA,8.5,9.75,9.5,"Cantonese"
3024749,7,8.5,8,NA,NA,NA,8.5,8.25,8.25,"Cantonese"
3024752,6.4,8,8,NA,NA,NA,7.75,5.5,7.25,"Cantonese"
3024755,8,9.5,8.2,NA,NA,NA,8.25,9.25,9,"Cantonese"
3025546,8.2,8.75,6.8,NA,NA,NA,7.5,8.25,9.5,"Cantonese"
4001217,8.2,8.5,8,NA,NA,NA,5.75,6.5,8.5,"Cantonese"
4001718,7,8.5,6,NA,NA,NA,6.25,7.25,9.25,"Cantonese"
4003151,7,8.5,7.6,NA,NA,NA,5.75,7,8,"Cantonese"
4003717,7.2,8,5.6,NA,NA,NA,7,9.25,9.25,"Cantonese"
4005748,3.2,7.25,5,NA,NA,NA,5.5,6.5,8.75,"Cantonese"
4005780,6.4,6,3.4,NA,NA,NA,4.5,7,7.5,"Cantonese"
4006163,5.2,7,7,NA,NA,NA,6.75,5.75,8.25,"Cantonese"
4007552,4.6,7.25,6.4,NA,NA,NA,8.5,8.25,7.5,"Cantonese"
4007553,7.2,7,6,NA,NA,NA,8,7,8.5,"Cantonese"
4007817,NA,6.5,8.6,NA,NA,NA,8.75,8.75,9.25,"Cantonese"
4007936,6.2,7.5,6.2,3.25,7.75,8.5,NA,NA,NA,"Cantonese"
4009500,5.8,8.25,9.6,NA,NA,NA,9,7.5,9.5,"Cantonese"
4009697,8.4,7.25,9.2,7,5.5,6.5,NA,NA,NA,"Cantonese"
4010003,7.2,8,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
4010686,7.4,8.5,7.6,NA,NA,NA,7,7.75,8.25,"Cantonese"
4010687,4.4,8.5,6.6,NA,NA,NA,6,7.75,8.75,"Cantonese"
4010771,5.4,8.75,8.2,NA,NA,NA,8.5,8.5,8,"Cantonese"
4011552,7.2,8,7.6,NA,NA,NA,6.5,7.25,7.5,"Cantonese"
4011703,6.2,7.25,6.6,NA,NA,NA,5.75,6.75,8.25,"Cantonese"
4011957,7.8,7.25,5.8,NA,NA,NA,7.5,7.5,8,"Cantonese"
4012047,5.6,6.5,8,NA,NA,NA,6,7.75,7,"Cantonese"
4012254,7.8,8.5,7.6,NA,NA,NA,6.5,9.25,8.25,"Cantonese"
4012374,7,7.5,7,NA,NA,NA,7,7,7.75,"Cantonese"
5000145,8.4,8.75,8.6,NA,NA,NA,7,7,8,"Cantonese"
5000724,6.2,8,6.6,NA,NA,NA,7.25,7.75,9,"Cantonese"
5000924,7.8,9.25,8.6,NA,NA,NA,NA,NA,NA,"Cantonese"
5001756,6.8,7.25,8,NA,NA,NA,7.5,8.5,9.25,"Cantonese"
5001799,2.4,3.75,5.4,NA,NA,NA,3.5,6,5,"Cantonese"
5002207,7.4,6.75,5.6,4.5,6,6.25,NA,NA,NA,"Cantonese"
5002300,6,8,6.4,NA,NA,NA,6.75,6.75,7.5,"Cantonese"
5002803,1.8,7,4,NA,NA,NA,8.25,9.5,8.75,"Cantonese"
5003845,5.4,8.25,5.4,NA,NA,NA,8.25,8.25,9.5,"Cantonese"
5003925,5.2,7.25,5.2,NA,NA,NA,6.75,8,8,"Cantonese"
5003988,7.2,7.5,7.2,NA,NA,NA,7,7.75,9.5,"Cantonese"
5004116,5.2,7,5.6,NA,NA,NA,6,6.5,9.25,"Cantonese"
5004160,5,9.25,6.8,5,4.75,6,NA,NA,NA,"Cantonese"
5004161,6.4,8.5,5.4,NA,NA,NA,7.75,9,9.25,"Cantonese"
5004213,7.4,7.75,7.6,NA,NA,NA,6.75,8.25,9,"Cantonese"
5004838,3.4,7.5,6.8,NA,NA,NA,6.75,6,8,"Cantonese"
5005570,5,8.5,4.8,NA,NA,NA,9,9.5,9.75,"Cantonese"
5005738,8.8,8.25,6.6,6.75,7.5,5.5,NA,NA,NA,"Cantonese"
5005757,5.2,7.75,5,NA,NA,NA,7.75,6,9,"Cantonese"
5005759,6.6,7.75,8,NA,NA,NA,6.5,7.5,8.75,"Cantonese"
5005909,6.4,8.75,7.8,NA,NA,NA,6.75,7,8.75,"Cantonese"
5005917,6.6,5.75,4.4,4.25,4.75,4.75,NA,NA,NA,"Cantonese"
5005953,5.8,6.75,5.8,NA,NA,NA,5.75,8.25,9,"Cantonese"
5006016,7.6,7.75,6.6,5,5,5.5,NA,NA,NA,"Cantonese"
5006037,NA,8.5,3.6,NA,NA,NA,NA,7.25,8,"Cantonese"
5006413,6.8,7.25,6.6,4,6,8.25,NA,NA,NA,"Cantonese"
6000434,7.6,8.5,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
6000470,5.8,6.75,6.2,NA,NA,NA,8.5,7,9.25,"Cantonese"
6001200,8.2,8,8,NA,NA,NA,7.25,8.5,9.25,"Cantonese"
6001578,7.6,7.75,7.4,NA,NA,NA,7.5,8.25,8.25,"Cantonese"
6002939,6.4,7,6.8,NA,NA,NA,7.25,6.5,8,"Cantonese"
6002954,5.4,6,5.4,NA,NA,NA,7.75,7.25,8.5,"Cantonese"
6002976,7.6,6.75,7.2,NA,NA,NA,7.25,8.25,9,"Cantonese"
6002983,5.4,6.75,5,NA,NA,NA,6,9,9.25,"Cantonese"
6003022,6.2,6.25,6.6,NA,NA,NA,5.5,6.25,8.5,"Cantonese"
6003029,3,5.25,8.2,NA,NA,NA,8,6.75,9,"Cantonese"
6003035,4.6,7.25,6.6,NA,NA,NA,7.75,7.5,9,"Cantonese"
6003037,5.4,6.5,3.4,NA,NA,NA,5.5,6.5,8.25,"Cantonese"
6003044,6.4,7.25,8,NA,NA,NA,9.25,8.75,9.25,"Cantonese"
6003056,5.8,6.25,8,NA,NA,NA,6.75,7.75,8.25,"Cantonese"
6003066,6,4.75,5.4,NA,NA,NA,5.75,6.75,6.25,"Cantonese"
6003095,3.8,4.75,3.6,NA,NA,NA,7,8,8,"Cantonese"
6003115,6.4,6.75,6,NA,NA,NA,6,7.5,8,"Cantonese"
6003139,4.2,6.75,6.8,NA,NA,NA,6,5.25,6.5,"Cantonese"
6003172,2.6,5.25,5.6,NA,NA,NA,6.75,7.25,8.25,"Cantonese"
6003209,7.8,4.25,6,5,5.75,5.25,NA,NA,NA,"Cantonese"
6003244,6.6,8,8.4,NA,NA,NA,NA,NA,NA,"Cantonese"
6003307,5.6,5,6.4,NA,NA,NA,8.25,7,9,"Cantonese"
6003580,5.2,7,6,NA,NA,NA,5.75,7,7.5,"Cantonese"
6003581,5.4,6,8.4,NA,NA,NA,7,6.5,8.25,"Cantonese"
6003800,2.6,7.75,3.6,NA,NA,NA,6.75,7.75,7.5,"Cantonese"
6004129,5,7.5,5.2,NA,NA,NA,5.75,7.5,8.5,"Cantonese"
6004135,5.4,5.25,7,NA,NA,NA,4.5,6,7.75,"Cantonese"
6004224,7,6.75,4.4,NA,NA,NA,7,6.25,8,"Cantonese"
6004328,6.8,6.25,7.8,NA,NA,NA,7,7.25,9,"Cantonese"
6004329,4,6.5,7.2,NA,NA,NA,6.75,7.5,7.5,"Cantonese"
6004334,5.4,8,5.2,NA,NA,NA,8,7,7.25,"Cantonese"
6004351,4,7.25,4.8,NA,NA,NA,6.75,7,7,"Cantonese"
6004396,7,7.5,8.4,NA,NA,NA,6.25,6.75,8.25,"Cantonese"
6004403,4.8,6.5,5.6,NA,NA,NA,7.5,8.25,7.5,"Cantonese"
6004571,6.6,7.75,5.6,NA,NA,NA,6.75,6.25,7,"Cantonese"
6005160,6.6,5,7.2,NA,NA,NA,5.25,7.5,8,"Cantonese"
6005250,4.6,5.5,6.6,NA,NA,NA,NA,NA,NA,"Cantonese"
6005277,5,7.75,6.6,NA,NA,NA,8.5,6.25,7.5,"Cantonese"
6005381,6,6.75,5.8,NA,NA,NA,6.75,7.5,8.25,"Cantonese"
6005421,5.4,6.75,4.6,NA,NA,NA,6,6.75,8.75,"Cantonese"
7000660,8,9.25,6,NA,NA,NA,8,8,8.25,"Cantonese"
7001026,5.2,7,5.8,NA,NA,NA,7.75,7.25,8.75,"Cantonese"
7001035,5.2,8.5,5.4,NA,NA,NA,6.5,8,8.5,"Cantonese"
7001090,6,8,7.8,NA,NA,NA,7.25,6,9.5,"Cantonese"
7001582,5.4,6.25,4.4,NA,NA,NA,6.5,7.5,9,"Cantonese"
8000013,8.6,8.5,6.6,NA,NA,NA,7,8.25,8.5,"Cantonese"
8000279,8,8.5,6.4,NA,NA,NA,7.25,7.25,8,"Cantonese"
8000287,8.2,9.25,9.2,NA,NA,NA,7.25,8,9.5,"Cantonese"
8000348,5.2,6.75,4.8,NA,NA,NA,8.5,9,8.75,"Cantonese"
8000721,7,6.5,5,NA,NA,NA,6.25,6.5,8.75,"Cantonese"
8000727,7.4,7.75,5.2,NA,NA,NA,7.75,8,9.25,"Cantonese"
8000730,6.6,6.75,5.4,NA,NA,NA,8.25,7.25,9.25,"Cantonese"
8000731,4.2,5.75,6.2,NA,NA,NA,7.25,6.5,8.75,"Cantonese"
8000736,4,5.75,2.8,NA,NA,NA,6.25,7.5,7.75,"Cantonese"
8000740,5.4,6.75,4,NA,NA,NA,8.5,8,9.25,"Cantonese"
8000747,6.8,8,5.2,NA,NA,NA,9.25,9.5,9,"Cantonese"
8000755,6,7.25,2.6,NA,NA,NA,5.75,5.75,7.25,"Cantonese"
8000766,6.2,7.25,6.2,NA,NA,NA,7.25,7.25,8.5,"Cantonese"
8000767,6.8,9,7.2,NA,NA,NA,8.75,7.75,9.25,"Cantonese"
8000769,5.8,8.5,6.2,NA,NA,NA,8.25,8.25,8.75,"Cantonese"
8000774,3.2,4.5,4,NA,NA,NA,4.75,7,7.25,"Cantonese"
8000776,5.8,7.75,3.8,NA,NA,NA,7,7.5,9.25,"Cantonese"
8000778,4.2,6.5,2.2,NA,NA,NA,6,6.25,8,"Cantonese"
8000780,4.4,7.25,4,NA,NA,NA,5.75,6.25,9,"Cantonese"
8000782,5,5.75,2.4,NA,NA,NA,7,6,8.75,"Cantonese"
8000784,6.2,8.25,5.4,NA,NA,NA,6.75,7.75,9.5,"Cantonese"
8000785,5.8,7.5,7.6,NA,NA,NA,8,8.25,9.5,"Cantonese"
8000787,4.2,7.75,5.6,NA,NA,NA,8,8.5,9,"Cantonese"
8000788,5.4,6.75,2,NA,NA,NA,7.75,6.25,8.25,"Cantonese"
8000790,6,8.5,4.8,NA,NA,NA,6.5,5.5,8.25,"Cantonese"
8000794,6.2,8,5.6,NA,NA,NA,8,8.5,9.5,"Cantonese"
8000797,5,6.25,3.6,NA,NA,NA,5.5,6,8.5,"Cantonese"
8000805,6.6,8.5,8,NA,NA,NA,8.75,8.25,9.5,"Cantonese"
8000806,4.8,7.75,4.2,NA,NA,NA,4.75,4.5,7.75,"Cantonese"
8000809,5,7,3.8,NA,NA,NA,6,7.5,8.75,"Cantonese"
8000814,7,8.5,5.8,NA,NA,NA,8.25,8.5,9,"Cantonese"
8000818,6.2,8,4.4,NA,NA,NA,7.5,6,8.5,"Cantonese"
8000821,7,8,7,NA,NA,NA,7.25,9,9.75,"Cantonese"
8000832,7.6,7.25,2.8,NA,NA,NA,7.5,6.75,8.75,"Cantonese"
8000844,6.4,7.75,9.8,NA,NA,NA,8.5,7.75,9.5,"Cantonese"
8000849,5.8,6.5,3.4,NA,NA,NA,7.25,7.75,8.75,"Cantonese"
8000853,3.4,6.5,3.4,NA,NA,NA,5.75,7.75,8.25,"Cantonese"
8000854,6.2,7.5,2.6,NA,NA,NA,6.75,6.25,7.75,"Cantonese"
8000856,6.6,8.5,6.8,NA,NA,NA,8.75,9,9,"Cantonese"
8000881,5.8,5.75,3,NA,NA,NA,4.25,6.25,7.25,"Cantonese"
8000882,5,6.5,3.8,NA,NA,NA,7,6.5,8.5,"Cantonese"
8000926,6.2,6.75,4.6,NA,NA,NA,4.5,6,7.75,"Cantonese"
8001108,5,7.5,4,NA,NA,NA,5,7.25,8,"Cantonese"
8001295,5,7,3.8,NA,NA,NA,5,6.25,7.25,"Cantonese"
8001780,6.6,7.75,7.6,NA,NA,NA,7,7.25,8.75,"Cantonese"
8001786,7.2,7.5,4.4,NA,NA,NA,7.5,7.75,9,"Cantonese"
8001804,6.4,7.75,7.2,NA,NA,NA,7,8.25,7.75,"Cantonese"
8001874,6,5,3,NA,NA,NA,7.25,6,7.75,"Cantonese"
8001878,7.6,7.75,4.8,NA,NA,NA,8,7.5,8.25,"Cantonese"
8001889,6.6,8,5.8,NA,NA,NA,7.75,7.5,8.5,"Cantonese"
8001918,7.4,7.5,6.6,NA,NA,NA,7,7.75,7.75,"Cantonese"
8001923,6.6,8,6,NA,NA,NA,7,6.5,7.75,"Cantonese"
8001924,8.2,8.5,8.6,NA,NA,NA,7.5,8,9,"Cantonese"
8001930,7.2,7.25,8.2,NA,NA,NA,7,7.5,9,"Cantonese"
8001953,5.2,6.75,2.6,NA,NA,NA,5.5,6,6,"Cantonese"
8001963,6.4,7,6.6,NA,NA,NA,7.25,8.25,9,"Cantonese"
8002008,4.6,6,2.4,NA,NA,NA,5.25,5.25,6.25,"Cantonese"
8002037,8,8,6.4,NA,NA,NA,6,8,8.75,"Cantonese"
8002059,5.6,7.25,4.8,NA,NA,NA,4.75,6.5,5.75,"Cantonese"
8002060,7.2,8.25,8.2,NA,NA,NA,9.25,7.5,9.5,"Cantonese"
8002071,7.2,8.25,6.2,NA,NA,NA,8,8.5,7.75,"Cantonese"
8002080,7.2,8,6,NA,NA,NA,7.25,6.5,8.5,"Cantonese"
8002089,6.6,7,5.4,NA,NA,NA,6,6.5,7,"Cantonese"
8002092,6,6.25,5.2,NA,NA,NA,7,7,8.5,"Cantonese"
8002122,6.2,6.25,4.4,NA,NA,NA,6.5,7.25,6.75,"Cantonese"
8002124,8,8,5.8,NA,NA,NA,8.5,8.25,8.5,"Cantonese"
8002142,5.4,7,4.6,NA,NA,NA,6.5,7.5,8,"Cantonese"
8002144,6.8,5.25,4.8,NA,NA,NA,6,7.25,8.25,"Cantonese"
8002170,7,7.25,5.6,NA,NA,NA,7.75,7.5,10,"Cantonese"
8002205,8.2,6.75,6.2,NA,NA,NA,7.5,7.5,8.25,"Cantonese"
8002214,7.2,7.75,7,NA,NA,NA,6,6.25,9,"Cantonese"
8002225,6.4,7.25,5.4,NA,NA,NA,5.5,8.25,8.25,"Cantonese"
8002226,5.2,6,3.2,NA,NA,NA,7.75,7,7.75,"Cantonese"
8002232,6.4,5.5,4.8,NA,NA,NA,6,6.75,7.5,"Cantonese"
8002238,7,6.25,7.2,NA,NA,NA,5.25,7.5,8,"Cantonese"
8002242,8,8,6.8,NA,NA,NA,8.25,6.5,8.75,"Cantonese"
8002244,5.8,6.25,3.4,NA,NA,NA,7.25,7.75,8.25,"Cantonese"
8002248,5.6,7.5,3.6,NA,NA,NA,4.75,5.75,9.25,"Cantonese"
8002269,6.6,5.75,5,NA,NA,NA,6,6,8,"Cantonese"
8002273,5,6,4.8,NA,NA,NA,4.25,6,6.75,"Cantonese"
8002279,6,6.5,4.4,NA,NA,NA,5.5,7,6.25,"Cantonese"
8002292,7,9,4.8,NA,NA,NA,10,9.75,9,"Cantonese"
8002294,4.2,5.5,2.8,NA,NA,NA,4.25,5.75,6.5,"Cantonese"
8002313,7.8,8.5,8,NA,NA,NA,7.25,7.5,7.75,"Cantonese"
8002318,4.2,6.75,3.8,NA,NA,NA,4.5,5.5,6.75,"Cantonese"
8002319,5.4,7.25,4.2,NA,NA,NA,7,7.25,8.5,"Cantonese"
8002331,5.2,5.25,3.8,NA,NA,NA,5.5,6.25,6,"Cantonese"
8002335,7.4,8.5,7.4,NA,NA,NA,8.5,9,9,"Cantonese"
8002336,5.8,7.5,4.8,NA,NA,NA,6.25,7.25,8.75,"Cantonese"
8002344,5.2,8,6.6,NA,NA,NA,7,7.5,8.5,"Cantonese"
8002346,5.8,5,2,NA,NA,NA,7,7,6.75,"Cantonese"
8002351,4.6,6,2.4,NA,NA,NA,4.25,5.25,7.25,"Cantonese"
8002357,3,6.75,3,NA,NA,NA,3.5,5.25,7.5,"Cantonese"
8002367,4.6,6.75,3,NA,NA,NA,5.25,6.75,7.25,"Cantonese"
8002371,4.6,6,3.2,NA,NA,NA,6,6.75,6.5,"Cantonese"
8002380,5,4.25,2.6,NA,NA,NA,4.5,7,6.25,"Cantonese"
8002389,3.2,5.25,2.8,NA,NA,NA,6.75,7.5,7.75,"Cantonese"
8002397,3.2,5,2.6,NA,NA,NA,5,5.75,7,"Cantonese"
8002401,4.4,5,2.6,NA,NA,NA,5.75,5.5,6.75,"Cantonese"
8002407,5.6,7.5,3.8,NA,NA,NA,6.25,8,9.25,"Cantonese"
8002416,6.2,6,5.2,NA,NA,NA,5.5,5.75,8.5,"Cantonese"
8002419,4.4,5.25,2,NA,NA,NA,6.5,6.5,7.5,"Cantonese"
8002426,3.4,6,2.4,NA,NA,NA,8,6.75,7.75,"Cantonese"
8002432,5.2,5.5,3.6,NA,NA,NA,4.75,6.25,7.5,"Cantonese"
8002433,4,6.5,3.2,NA,NA,NA,5.5,7,8,"Cantonese"
8002435,5.6,6,8.8,NA,NA,NA,6,6,8.25,"Cantonese"
8002437,6,8.25,5.8,NA,NA,NA,7.5,8.25,9,"Cantonese"
8002441,7,6.25,6.8,NA,NA,NA,4.5,7,8.75,"Cantonese"
8002466,5,6.5,3.4,NA,NA,NA,5.25,6.25,8,"Cantonese"
8002476,5.4,8,3.2,NA,NA,NA,5.75,6.75,8.25,"Cantonese"
8002479,6.8,7.5,5.2,NA,NA,NA,5.75,7,8.25,"Cantonese"
8002490,5.4,5.75,5,NA,NA,NA,4.75,5.25,6,"Cantonese"
8002494,3.8,5,4,NA,NA,NA,4.25,5,5.25,"Cantonese"
8002497,5.2,7.75,7,NA,NA,NA,5.75,7.5,9,"Cantonese"
8002509,4,7,3,NA,NA,NA,6.75,7,7.5,"Cantonese"
8002512,4.6,5.25,2,NA,NA,NA,5.75,7.25,8,"Cantonese"
8002513,4.8,6,4.2,NA,NA,NA,5.5,7.75,8.25,"Cantonese"
8002522,3,3.75,4,NA,NA,NA,4.75,4.25,3.75,"Cantonese"
8002533,6.4,7.5,4.2,NA,NA,NA,8.75,9.25,9,"Cantonese"
8002538,4.2,7.25,3.2,NA,NA,NA,4.75,5.5,6.25,"Cantonese"
8002550,5.8,7.25,3,NA,NA,NA,7.25,7.75,8,"Cantonese"
8002551,6.6,6.25,2.8,NA,NA,NA,6.25,8,8,"Cantonese"
8002556,4,6.5,3,NA,NA,NA,5.75,7,8,"Cantonese"
8002573,4.4,6,3,NA,NA,NA,6,7.5,8.25,"Cantonese"
8002574,6,7.5,2.4,NA,NA,NA,6,7.5,9.5,"Cantonese"
8002576,6.4,6.75,1.8,NA,NA,NA,6.5,7.5,9,"Cantonese"
8003321,8.4,7.25,8.6,NA,NA,NA,8.25,8.5,9.75,"Cantonese"
8003341,7.8,9.5,7.6,NA,NA,NA,7.75,8.25,8.25,"Cantonese"
8003385,7.6,7.75,6.4,6,5.75,7,NA,NA,NA,"Cantonese"
8003546,5.6,8,8.6,NA,NA,NA,7.75,8,NA,"Cantonese"
8003573,5.8,8.75,9.2,NA,NA,NA,9.5,9.25,8.75,"Cantonese"
8003594,8.4,9,8.4,NA,NA,NA,7.25,9.25,9.5,"Cantonese"
8003657,8.6,9,8.8,NA,NA,NA,7.25,8.25,9.75,"Cantonese"
8003665,7.2,9.25,7.4,NA,NA,NA,7.5,7.75,9.25,"Cantonese"
8003674,7.4,9.25,7,NA,NA,NA,8.25,7.5,8.75,"Cantonese"
8003729,3.8,6.75,5.6,NA,NA,NA,5.5,7,NA,"Cantonese"
8003787,7.2,9,9.2,NA,NA,NA,7.5,7.75,9,"Cantonese"
8003788,8.6,8.25,8.2,NA,NA,NA,7.75,7.25,8.25,"Cantonese"
8003799,8.4,8.25,7.6,NA,NA,NA,9.25,9,9.75,"Cantonese"
8004093,4.8,7.75,5,NA,NA,NA,3.75,5.5,5.25,"Cantonese"
8004104,8.4,8.75,9.4,8.75,7.25,7.75,NA,NA,NA,"Cantonese"
8004112,5.2,5,5.6,NA,NA,NA,5.5,6,7.5,"Cantonese"
8004134,7,9,6.6,NA,NA,NA,4.5,5,7.75,"Cantonese"
8004136,7.6,8.75,9.4,6.75,4.5,6,NA,NA,NA,"Cantonese"
8004141,5,7.25,6.8,NA,NA,NA,NA,NA,NA,"Cantonese"
8004150,7.8,9.5,6.6,NA,NA,NA,6,6.75,8.5,"Cantonese"
8004192,6.4,7.75,5,NA,NA,NA,6.5,7.75,8,"Cantonese"
8004259,7.8,8.75,8.4,NA,NA,NA,NA,NA,NA,"Cantonese"
8004387,7.8,7.75,5.8,NA,NA,NA,6.5,6.5,8.5,"Cantonese"
8004410,6.8,7.5,7.2,7,4.25,6.25,NA,NA,NA,"Cantonese"
8004433,8.2,8.75,6.6,6.5,7.5,6.5,NA,NA,NA,"Cantonese"
8004547,6.8,8.25,6.2,NA,NA,NA,7.25,8.5,9,"Cantonese"
8004573,5.2,7,4,NA,NA,NA,3.75,5.75,9,"Cantonese"
8004642,7.8,8.75,6.4,NA,NA,NA,7.25,9,9.25,"Cantonese"
8004699,7,9,2.8,NA,NA,NA,7.5,7.75,7.5,"Cantonese"
8004705,7.8,7.5,5.2,NA,NA,NA,6.25,7,8.75,"Cantonese"
8004713,7.8,8,5.8,NA,NA,NA,4.25,6.75,9,"Cantonese"
8004714,6.4,8.25,5.6,NA,NA,NA,6.25,8.25,8.75,"Cantonese"
8004717,7.8,8.75,7,NA,NA,NA,6.75,8.5,9.5,"Cantonese"
8004729,7,8.75,7.4,NA,NA,NA,7.25,8,9.5,"Cantonese"
8004733,7.6,6.75,8,NA,NA,NA,6.5,6.75,8.75,"Cantonese"
8004788,7.8,8.75,4.8,NA,NA,NA,6.75,6.75,6.75,"Cantonese"
8004832,7.4,8.25,9.2,NA,NA,NA,6.75,7.25,8.5,"Cantonese"
8004836,7.8,8.25,9.4,NA,NA,NA,6.25,8,9,"Cantonese"
8004906,8.6,8.75,9.6,NA,NA,NA,7.75,7.5,8.75,"Cantonese"
8004951,8,9.5,8.8,NA,NA,NA,8,7.5,9.5,"Cantonese"
8004958,8.2,9,9.2,NA,NA,NA,8.75,8.25,9,"Cantonese"
8005004,8.4,8.25,8.6,NA,NA,NA,5,8.25,9.5,"Cantonese"
8005042,7.8,9.5,9.8,NA,NA,NA,7.75,7.75,8.5,"Cantonese"
8005049,8.4,8.75,8,NA,NA,NA,NA,NA,NA,"Cantonese"
8005051,8.2,8.25,9.6,NA,NA,NA,7,8,8.5,"Cantonese"
8005073,8.4,8.25,8.8,NA,NA,NA,7,8.75,9.25,"Cantonese"
8005106,7,8,9.6,NA,NA,NA,7.25,8,8.25,"Cantonese"
8005112,8.4,8.5,9.6,NA,NA,NA,8,7.75,9.25,"Cantonese"
8005148,8,9,9,NA,NA,NA,8.25,8.25,9,"Cantonese"
8005175,8,9.25,9,NA,NA,NA,6.25,8.5,9.5,"Cantonese"
8005186,8.6,8.75,9.8,NA,NA,NA,6.5,7.5,9.25,"Cantonese"
8005209,7.4,9.5,8.4,NA,NA,NA,8.5,8,9,"Cantonese"
8005238,8.6,9.25,7.8,NA,NA,NA,7.5,6.75,8.75,"Cantonese"
8005266,7.2,8,9.2,NA,NA,NA,7,8,8.75,"Cantonese"
8005274,7.2,7.5,9,NA,NA,NA,7.25,8,8.25,"Cantonese"
8005290,6.8,7.25,9.4,NA,NA,NA,6.5,7.5,8.5,"Cantonese"
8005322,7.4,7,8.6,NA,NA,NA,7.25,8,9,"Cantonese"
8005327,7.6,7.17,9.4,NA,NA,NA,6.75,7.5,7.75,"Cantonese"
8005332,7.6,8.25,8.6,NA,NA,NA,9.75,9.75,9.25,"Cantonese"
8005346,8.2,9,9,NA,NA,NA,7.25,7.5,9,"Cantonese"
8005355,7.8,9,9,NA,NA,NA,6.25,6.5,8.25,"Cantonese"
8005356,8.2,9.25,9.4,NA,NA,NA,8.25,8.25,9,"Cantonese"
8005366,8.4,8.5,8.8,NA,NA,NA,7.5,7.25,8,"Cantonese"
8005380,7.4,8,9,NA,NA,NA,8.75,7.5,8.5,"Cantonese"
8005405,6.8,8,9.2,NA,NA,NA,7.25,7.75,9,"Cantonese"
8005407,8.4,9.5,9.2,NA,NA,NA,8,7.75,8.75,"Cantonese"
8005410,5.8,6.5,8.6,NA,NA,NA,3.75,6.5,7.5,"Cantonese"
8005424,8.2,8,8,5.75,8.75,8.25,NA,NA,NA,"Cantonese"
8005432,7.6,9.5,7.6,NA,NA,NA,4.25,6.75,7,"Cantonese"
8005458,7.6,9.25,9,NA,NA,NA,6.5,7.5,8,"Cantonese"
8005463,8.4,9,9,NA,NA,NA,7.75,8.25,9.25,"Cantonese"
8005468,8,9.25,5,NA,NA,NA,7.5,7.5,8.25,"Cantonese"
8005512,7.6,8,8.8,NA,NA,NA,9.25,9.25,NA,"Cantonese"
8005523,6.4,8.5,8.2,NA,NA,NA,NA,NA,NA,"Cantonese"
8005536,6.6,8.75,7.2,NA,NA,NA,7.75,9.5,9,"Cantonese"
8005635,7.2,7.75,8.8,NA,NA,NA,8.5,9,NA,"Cantonese"
8005637,5.4,6.75,6,NA,NA,NA,7.25,8,NA,"Cantonese"
8005639,6.8,8,9,NA,NA,NA,8.25,9,NA,"Cantonese"
8005654,5.6,9.25,6.4,NA,NA,NA,9.25,9.25,8.5,"Cantonese"
8005721,4.4,8.5,8.6,NA,NA,NA,7.75,8,NA,"Cantonese"
8005751,5.6,8.5,6.8,NA,NA,NA,7.25,8,9.5,"Cantonese"
8005755,3.2,6.25,3.8,NA,NA,NA,4.5,7,8.25,"Cantonese"
8005764,7,7.75,9.4,NA,NA,NA,6.25,8.75,8.5,"Cantonese"
8005767,3.6,5.75,4.4,NA,NA,NA,3.5,6.5,6.5,"Cantonese"
8005780,6.8,8,7.2,NA,NA,NA,5.5,8.25,9.25,"Cantonese"
8005782,3,6.75,2,NA,NA,NA,7.75,6.75,7.5,"Cantonese"
8005786,3.6,7.25,3.2,NA,NA,NA,5.75,7,7,"Cantonese"
8005793,2.8,7.25,3.4,NA,NA,NA,6.25,7,7,"Cantonese"
8005794,4,6.5,3.2,NA,NA,NA,3,5.75,6,"Cantonese"
8005805,4.2,7.5,2,NA,NA,NA,6.5,6.75,7.25,"Cantonese"
8005806,5,8,3,NA,NA,NA,5.25,7,8.5,"Cantonese"
8005810,6.8,7.5,7.6,NA,NA,NA,6,9.25,8.75,"Cantonese"
8005813,7.2,8,5.4,NA,NA,NA,6.25,7,8.75,"Cantonese"
8005817,4,7.75,3,NA,NA,NA,3.75,6.75,7.5,"Cantonese"
8005819,5.2,8.5,7.6,NA,NA,NA,7,8.25,9.25,"Cantonese"
8005820,7.4,8.5,8.8,NA,NA,NA,8,8.25,9,"Cantonese"
8005838,7.4,7,4.6,NA,NA,NA,7,8.75,8.75,"Cantonese"
8005841,7.2,8.5,7.8,NA,NA,NA,8,9,8.5,"Cantonese"
8005846,3.6,6.75,3.2,NA,NA,NA,6.5,7.75,8,"Cantonese"
8005850,7.2,7,3.6,NA,NA,NA,7.25,8.5,8.5,"Cantonese"
8005873,4,7.5,5,NA,NA,NA,6.5,7.25,7.5,"Cantonese"
8005874,6.4,8,4.4,NA,NA,NA,7.5,8.5,8.75,"Cantonese"
